Predicted_Results,Test_Results
0.2352341720596292,0.0
0.45850329065739126,0.0
0.48022898905210376,0.0
0.5325591249990036,1.0
0.2659499595127379,0.0
0.7009290303729271,1.0
0.7655753902094538,1.0
0.32663917973337203,1.0
0.20965039125357632,0.0
0.41936104729888124,1.0
0.3712831963309381,0.0
0.4406961099829436,1.0
0.406290703405815,1.0
0.5255038644166323,0.0
0.5974429067011842,0.0
0.46527795491415824,0.0
0.751835193754361,1.0
0.41534305072141925,1.0
0.32983595669503996,0.0
0.4432796970350718,1.0
0.42280645707199166,0.0
0.5095463123620619,1.0
0.8050756767817674,1.0
0.3499959853197718,0.0
0.8957064500991003,1.0
0.20587220064875605,0.0
1.6173706672249812,1.0
0.4863787358383156,1.0
0.408961699307014,0.0
0.6478113475146429,1.0
0.41257281701952425,0.0
0.33821381619042906,1.0
0.5772187293643083,1.0
0.48717027545722746,1.0
0.21426136619491404,1.0
0.3600457625844746,1.0
0.2511225591541112,1.0
0.896459019569765,1.0
0.34300309022590625,1.0
0.27348666796191984,1.0
0.6721075957466166,1.0
0.33153189182573073,0.0
0.29794409408486816,1.0
0.6948653908678316,1.0
0.18905491106948658,0.0
0.43804439242686977,0.0
0.3639716749663665,0.0
0.7620847833692204,1.0
0.402405497548648,0.0
0.3385546415244792,0.0
0.44874931958841124,1.0
0.6934389534844143,1.0
0.5354303286039365,1.0
0.7225986201413012,1.0
0.7476245587578908,1.0
0.48944272294171254,1.0
0.4075393151476194,1.0
0.6067772437482624,1.0
0.4804782623953215,1.0
0.5317467432801348,0.0
0.4200758980398483,0.0
0.745990821925058,1.0
0.4066361235638239,0.0
0.5151006630933475,1.0
0.5457643768110615,1.0
0.6328167264306414,0.0
0.5737957383805986,1.0
0.74657595410759,1.0
1.0622974627582922,1.0
0.47336918688489416,1.0
0.42581073994428653,1.0
0.4190968025308358,0.0
0.5693956835954094,1.0
0.3347464266092192,0.0
0.6223996627241501,0.0
0.15121795710245384,0.0
0.46934179673653054,0.0
0.4210933308364835,1.0
0.48115539116201583,1.0
0.40655115694058713,0.0
0.5618748297309399,1.0
0.4595661765899344,0.0
0.6039036627692489,1.0
0.9249887532939564,1.0
0.6683035113944668,1.0
0.8169633885118168,1.0
0.20407113580311276,0.0
0.7086678187138788,1.0
0.7269539445789868,0.0
0.6546602139337728,1.0
0.4384197032225544,1.0
1.0516936381429915,1.0
0.32997512949331115,0.0
0.7198753413693436,0.0
0.7733526813456683,1.0
0.3639488195019961,0.0
0.5704685391499338,0.0
0.2707257925990355,0.0
0.6190832110404492,1.0
1.1120607342991162,1.0
0.5894322614295584,1.0
0.5981985898260908,1.0
0.35093611549672066,0.0
0.5601644941665607,1.0
0.4590875595185471,1.0
0.5966973012153608,1.0
0.230851494831187,1.0
0.41891992299923503,1.0
0.6293987282507757,1.0
0.42906918401353816,1.0
0.7574144014855995,1.0
1.0231112841759684,1.0
0.44917830421199423,0.0
0.4986198181381972,0.0
0.6276410707494261,1.0
0.2991674315906093,0.0
0.5727619541026242,1.0
0.3498068133104201,0.0
0.517659205111944,1.0
0.3317809544519351,0.0
0.40366853745241815,0.0
0.25938038814609593,0.0
0.7400788429248454,1.0
0.523744543796432,0.0
1.0437215979293033,1.0
0.5093732089752309,0.0
0.9285317092859116,1.0
0.41077624453164424,0.0
0.31363475860954865,1.0
0.5215982041670737,0.0
0.40794464519380336,1.0
0.6601034347239094,1.0
0.3761262416818451,0.0
0.42105384507743204,1.0
0.5141486534157194,0.0
0.5261089194302242,0.0
0.26713814661758684,0.0
0.7124401779209377,1.0
0.4786756604324405,1.0
0.558405708995673,0.0
0.9762455963679564,1.0
0.5940860223374771,0.0
0.33254340087323303,0.0
1.3154805339488083,1.0
0.7044609557304407,0.0
0.4040818488832778,0.0
0.3532021197433288,0.0
0.8168515150155524,1.0
0.464636591861706,0.0
0.5105488190856411,0.0
0.23059390923041168,0.0
0.7739037541743774,1.0
0.7647799358554667,1.0
0.3923306627630793,0.0
1.1248207457035568,1.0
0.24858728739232205,0.0
0.43650009631817793,1.0
0.5131913722733449,1.0
0.19801531175026538,0.0
0.4635166369562917,0.0
0.6789939070507254,1.0
0.3694098032501133,1.0
0.3349570764089811,0.0
0.5169994705721495,0.0
0.6132536705502796,1.0
0.651006027268562,1.0
0.09580510393851704,0.0
0.6733755905960319,1.0
0.3607133945893898,0.0
0.5250310931219256,0.0
0.13999646358430573,0.0
0.7258154518676472,1.0
0.6484731875516041,0.0
0.5190095455528448,1.0
0.4689804826402217,0.0
0.18940588213894838,0.0
0.42998616671585627,0.0
0.9599621460057332,1.0
0.5571213257600607,1.0
0.507734216019953,0.0
0.4694744261981829,0.0
0.4035167154416832,1.0
0.499575215314786,0.0
0.5650328495526079,0.0
0.4227054746816196,1.0
1.1231828741096974,1.0
0.47182510149321566,0.0
0.3781674566561913,1.0
0.4004611202412629,1.0
0.46348857639945534,1.0
0.30821671613955215,0.0
0.3936349379992974,0.0
0.41188978709581436,1.0
0.554260739812498,0.0
0.9166484299391777,1.0
0.7029393587450183,1.0
0.52985639407659,0.0
0.393404646488149,0.0
0.7807969378215406,1.0
0.5696903061640322,1.0
0.3999894796420511,1.0
0.3938861909804672,1.0
0.6444814725814765,1.0
0.8452304223987499,1.0
0.4779549564212201,1.0
0.44007306477664426,0.0
0.8729007148064191,1.0
0.5369026623636013,1.0
0.9004350948550124,1.0
0.49413154014996563,1.0
1.0071970517118853,1.0
0.5683861869740768,1.0
0.5011666468833803,1.0
0.5737832200973307,1.0
0.39509165569576044,0.0
0.6242274363655815,1.0
0.5279581978045389,0.0
0.44689303022965543,0.0
0.45401659181737414,1.0
0.477981352186239,0.0
0.2754493757451906,0.0
0.4421535085030131,1.0
0.8157250772238356,1.0
0.6963980602238343,0.0
0.8198069514223316,1.0
0.2679730841956347,0.0
0.4566868505001682,1.0
0.9116872112606182,1.0
0.669791065939976,1.0
0.9986365021401058,1.0
0.48692352825939883,0.0
0.4637700618069086,1.0
0.6540455152024587,1.0
0.23199440586689957,0.0
0.4985102246708804,1.0
0.5469958158573468,1.0
0.6129866125189879,1.0
0.6566960163432148,1.0
1.1715936585585989,1.0
0.5949317830775285,1.0
0.3352068660725875,1.0
0.422204126433468,0.0
0.7078300795741148,1.0
0.3907445016296705,0.0
0.7665531458013466,1.0
0.4498994783298077,0.0
1.1174932696404336,1.0
0.46152800279496986,1.0
0.8136668298683238,1.0
0.3427099748211889,0.0
0.49328371412835914,1.0
0.35878973612391646,0.0
0.8144767501411174,1.0
0.9594442169974913,1.0
0.5303365675365375,1.0
0.32726145682463376,0.0
0.3424043419190078,0.0
0.4433676574515199,0.0
0.5769265768411144,1.0
0.538488095673804,0.0
0.33030627650605604,0.0
0.5092530113674392,1.0
0.6154504553084472,0.0
0.24511307153945494,0.0
0.7585618997654374,1.0
0.42051493351248087,0.0
0.37236474260782615,0.0
1.1327357025654545,1.0
0.6965114806186905,1.0
0.5000273887343922,1.0
0.6906970156824699,1.0
0.5699525226215589,0.0
0.3461901899620088,0.0
0.564695052615352,1.0
0.3163960177157978,0.0
0.39644389937376956,0.0
1.1069848076219189,1.0
0.4937045738083378,1.0
0.39065330651594943,0.0
0.3796999094494362,0.0
0.5199905837287729,1.0
0.3349686905218964,0.0
0.3597072090661741,0.0
0.3658802025637347,1.0
0.4755976436890106,1.0
0.7520556173289761,1.0
0.3591931167191966,0.0
0.6400620195901318,0.0
0.5720109018344691,1.0
1.1287564276623856,1.0
0.3982061366005332,0.0
0.41411262583039316,0.0
1.2606683173316915,1.0
0.4603865617184103,0.0
0.32554757250265126,0.0
0.3974850943401183,1.0
0.5572127440781294,1.0
0.4003978486908195,0.0
0.3185862137093552,1.0
0.4647043354690292,0.0
0.7619184021249251,1.0
0.3052027197902809,0.0
0.4869206293525496,1.0
0.6083803893760744,1.0
0.4419537861468156,0.0
0.2847322494778209,0.0
0.3634179356779148,0.0
0.8264998056793242,1.0
0.5066835225426386,1.0
0.551325289364484,1.0
0.4042505572574787,0.0
0.7700941523423981,1.0
0.408983689234994,1.0
0.738302266424294,1.0
0.521345214809426,1.0
0.37948467500671845,0.0
0.6094580352306277,0.0
0.24339824946305705,0.0
1.2324887150534836,1.0
0.9929298642090341,1.0
0.48084704833990555,1.0
0.21882986563950702,0.0
0.5746335531354023,1.0
0.4143128099886684,0.0
0.5284107926581718,1.0
0.3258356684048081,0.0
0.48833797798263634,0.0
0.4265596044586456,0.0
0.4704377838151582,0.0
0.37009116838200573,0.0
0.6930865923960565,1.0
0.31189835215484846,1.0
0.4433899201946577,1.0
0.44911291214205934,0.0
0.4043042378693653,0.0
0.6193835918505646,1.0
1.416780545190504,1.0
0.86429635961217,1.0
0.5159083158245275,1.0
0.4375996908555387,0.0
0.41593928040163985,1.0
1.0991112611662976,1.0
0.42297548953508624,1.0
0.4638661262226719,1.0
0.5827065210687119,1.0
0.6356027097261036,1.0
0.3811219560943593,0.0
0.5085018826984402,0.0
0.6950975999187876,1.0
0.6270605846645887,1.0
0.3832145849247827,0.0
0.274578984621646,0.0
0.2939192611309659,0.0
0.5835183160645321,1.0
0.32926496752442125,0.0
0.9717723404449237,1.0
0.5509148221697231,1.0
0.4740103425411279,0.0
0.6969083665499183,1.0
0.9220653616945861,1.0
0.560470042210943,1.0
0.47499816249896554,0.0
0.3718018666792817,0.0
0.6200075808094634,1.0
0.5330710237464406,1.0
0.3277704297227483,0.0
1.160086017879613,1.0
0.9980182977217671,1.0
0.346400816216312,0.0
1.2037831948125652,1.0
0.6121027519832632,1.0
0.7963802394494812,1.0
1.4383805225504922,1.0
0.41108818232515354,0.0
0.929831226133197,1.0
1.271344219239508,1.0
0.12779060894818411,0.0
0.3850864298302453,1.0
0.5738389441082394,0.0
0.48338618709240616,0.0
0.7931006081708699,1.0
0.4271670243589839,0.0
0.414135811163223,0.0
0.8892870085179363,1.0
0.2667753784464738,1.0
0.33448640974941696,0.0
0.7123129610241896,1.0
0.4064915836286399,0.0
0.8822183629339062,1.0
1.0337236627386925,1.0
0.8316572090246432,1.0
0.48655380456039937,1.0
0.6603752200037444,1.0
0.4316710249983096,0.0
0.35441679749955857,0.0
0.250341665706651,0.0
0.5825830314917274,1.0
0.5875443410262696,1.0
0.8023675795082452,1.0
0.31520266740706127,1.0
0.6018739678072602,0.0
0.5260263261506889,1.0
0.8022443368335063,1.0
0.46604705204577135,1.0
1.1875248984291789,1.0
0.25899376378093103,0.0
1.356691379686045,1.0
0.3641842304620075,0.0
0.450278882717566,0.0
0.33342091202788177,0.0
0.3360875581920023,0.0
0.5528631277801599,0.0
0.40253863408793,1.0
0.7369513123178713,1.0
0.379371888730707,0.0
0.4738508656933818,0.0
0.8684609806776933,1.0
0.3502118309692403,0.0
0.6978712355747823,0.0
1.4039289341522254,1.0
1.1026358492354622,1.0
0.32170936360639846,0.0
1.1356288396122516,1.0
0.9736772420980405,1.0
0.6905631770804542,0.0
0.4474851159722692,1.0
0.5747486480558014,1.0
0.4303160906716937,0.0
0.6658244840043954,1.0
0.29429178552965773,0.0
0.4684547182650033,0.0
0.3568278427607963,0.0
1.4825985221861564,1.0
0.535537280095213,1.0
0.3895060676256913,0.0
0.63265023781265,1.0
0.4814200935493202,0.0
0.09466042138069608,0.0
0.3852649952403514,1.0
0.7184877609046916,1.0
0.38593362473037285,0.0
0.45059520367977696,0.0
0.7477195762963559,1.0
0.3083821528454436,0.0
0.31978066778115444,0.0
0.3014284237620508,0.0
0.4270088025705587,0.0
0.13830891119005206,0.0
0.47731977232466183,0.0
0.22404591054054174,0.0
0.32851587048673564,0.0
0.546247030345001,0.0
0.6126316093121913,0.0
0.5100910585693497,0.0
0.7019373406135507,1.0
0.26098987485046843,0.0
0.8260537952650844,1.0
0.8914545227931001,1.0
0.9056591026552048,1.0
0.2844415492140658,1.0
0.1792556018332258,0.0
1.1234215340696814,1.0
0.4535213924142879,0.0
0.4360012196208847,0.0
0.5653277013237622,1.0
0.7620797712940537,1.0
0.35727899696520293,0.0
0.5584459822324017,1.0
0.36950715969623393,0.0
0.46346151151236004,0.0
0.3895260636130199,0.0
0.44755114619142805,0.0
0.704969109949366,1.0
0.5098627374533942,0.0
0.8928503793300775,1.0
0.4025450917809459,0.0
0.3535910183679165,0.0
0.5239178560849111,1.0
0.2596284920735957,0.0
0.5072381250000272,0.0
0.6605021659769198,1.0
0.3068884545910292,0.0
1.4269355235110628,1.0
0.821441209315517,1.0
0.3291479995539622,0.0
0.22987000489178538,0.0
0.711591166456866,1.0
0.3499133156393925,0.0
1.3145399059369889,1.0
0.3857974549680721,0.0
0.1347675620745888,0.0
0.2991836186449506,0.0
0.5489561023439752,0.0
0.3256354565182555,0.0
0.7712309870459083,1.0
1.2027096417642817,1.0
0.3434899952135475,1.0
0.050338173465916514,0.0
0.6672133136725827,1.0
0.9412055734408337,1.0
0.6497191790474615,1.0
0.3633965342883485,0.0
0.48483240296215024,1.0
0.35067982200252246,0.0
0.44953490180794853,1.0
0.22812348707154062,0.0
0.9976216192629777,1.0
0.3177923989538989,0.0
0.7823049342721071,1.0
0.39482074251768584,0.0
0.4721302273177671,0.0
0.7504234943342015,1.0
0.7622895681971988,1.0
1.074788065693245,1.0
0.583633555329664,1.0
0.4636564419056029,0.0
1.0941610009954723,1.0
0.4517506506984715,0.0
0.38173018867570263,0.0
0.44864065709152157,0.0
0.39192584657851326,1.0
0.629332876102811,1.0
0.9169753654565822,1.0
0.6147832706504709,1.0
0.36744637941134506,1.0
1.3312678656390478,1.0
1.048369879114233,1.0
0.34334811573992213,0.0
0.14911120649924425,0.0
0.7120497561718762,0.0
0.5318555795230013,0.0
0.2292725948290399,1.0
0.33410052672435364,0.0
0.4463392330258781,0.0
0.6869740292387974,1.0
0.6518439612409906,1.0
0.7186873643381023,1.0
0.4001408164576892,0.0
0.364734170060231,0.0
0.7834753744457227,1.0
0.4088862286597522,0.0
0.4487533392384119,0.0
0.3853048798413121,0.0
0.34976373265618954,0.0
0.47302119530594433,1.0
0.29929873623368664,0.0
0.36266364689712155,0.0
0.3918576042742956,1.0
0.3486165466213167,0.0
0.4526168441008212,1.0
0.6031855496027315,1.0
0.5948273183018338,1.0
0.8644748712897691,1.0
0.9671327943045682,1.0
0.3150536015300512,1.0
0.21420050331138052,0.0
0.5201977419004529,0.0
0.6670110129590165,1.0
0.6265711442887993,1.0
0.308895142072764,0.0
0.21653424270835686,0.0
0.74517943595215,1.0
0.6129656301046774,1.0
0.3722729547728725,0.0
0.6353385658426043,1.0
0.5807912511192416,1.0
0.7171743325106673,1.0
0.7465804564277378,1.0
0.45175350836014816,1.0
0.6299117191259243,1.0
0.4054329835196655,0.0
0.4228000271072531,0.0
0.22225477234765922,0.0
0.628739785447697,0.0
0.7174205606344983,1.0
0.6619627412789366,1.0
0.30842568266197823,0.0
0.8390311976393883,1.0
0.506542134262294,1.0
0.5232905712688387,1.0
0.4371979356222687,0.0
0.42692446809836193,0.0
0.06803819185585458,0.0
0.41264269638728207,0.0
0.6724302770567104,1.0
0.35605824012316195,0.0
0.3696627033233866,1.0
0.604583910402565,1.0
0.5187941523102554,1.0
0.474857343394395,0.0
0.6351646455919493,1.0
0.49388235245035095,0.0
0.32578596295317447,0.0
0.8014243127649605,1.0
0.920790034525445,1.0
0.40038650588763236,1.0
0.8889060097410203,1.0
0.48170600652390555,1.0
0.364247904007618,0.0
0.5045519016814353,1.0
0.44409708409620025,1.0
0.503099650338506,1.0
0.6149629392564537,0.0
0.32752089020596253,0.0
0.3430543169104288,0.0
0.7635403928098661,1.0
0.73206266847186,1.0
0.37635993917747246,0.0
0.4519897370611049,1.0
0.7178645688948886,1.0
0.464805116385147,0.0
0.8528652430130732,1.0
0.5232961583655239,1.0
0.39808466284673305,0.0
0.940433074355121,1.0
0.5208371354197361,1.0
0.28478921764236564,0.0
1.1634483205115704,1.0
0.46839207230023,0.0
0.4026310364504294,1.0
0.28160790489555326,0.0
0.5533776817767756,1.0
0.38712000348447556,0.0
0.6607632826355843,0.0
0.3322733011619677,1.0
0.08156014742014683,0.0
0.24418719823726592,1.0
0.5300532301657119,1.0
0.4630828803757995,1.0
0.27285444660950064,1.0
0.6821214770875068,1.0
0.4083572018589835,0.0
0.9628170061138657,1.0
0.19501866349031793,0.0
1.077054370803265,1.0
0.46581527880776114,0.0
0.2651710851330372,1.0
1.2167676645150278,1.0
0.3876374254150881,0.0
0.6009183716914079,0.0
0.47195463303253543,1.0
0.5187209031432509,1.0
0.39285192135495656,0.0
0.4104253683485446,1.0
0.4316996480893303,0.0
0.42829561720759646,0.0
0.48025842728290047,1.0
0.9675592035430097,1.0
0.814096798460118,1.0
0.8116070190965071,1.0
0.9945710915942787,1.0
0.4029681048448535,0.0
0.3985693513327809,1.0
1.2064911914963798,1.0
0.4411689662116689,0.0
0.4059793458462042,0.0
0.7824673630244863,1.0
0.4040689242544869,1.0
1.0045314877993525,1.0
0.6868615561359537,1.0
0.6247943109998375,1.0
0.6375245833862893,0.0
0.2487717244158011,0.0
0.4540352185876973,1.0
0.46942664752911606,0.0
0.23337151065146056,0.0
0.4221780547573429,1.0
0.10169885105615623,1.0
0.9546103628049878,1.0
0.4862602164479194,0.0
0.8770715390929202,1.0
0.8654586109286715,1.0
0.6037298474335193,1.0
0.3174186917139113,1.0
0.8726777040940512,1.0
0.2993001534798529,1.0
0.4232056282445469,0.0
0.23760672549241113,0.0
0.43756357497195364,0.0
0.6978903834816776,1.0
0.5290432121640504,0.0
0.608560757291182,1.0
0.4564761487832648,0.0
0.15389453670332337,0.0
0.5463005489124407,1.0
0.2354868329018076,0.0
0.4869657290745396,0.0
0.33002818965568775,0.0
0.4791534286375905,1.0
0.8052679651989699,1.0
0.3339006968420203,0.0
0.6136313916607021,1.0
1.0171718748021548,1.0
1.0324512381105837,1.0
0.39065328297049084,0.0
0.40855777726423714,0.0
0.39267854933578644,0.0
0.6521828236072418,1.0
0.341832625710987,0.0
1.09090832723026,1.0
0.35710738304256295,1.0
0.45126461890833036,0.0
1.456687677196146,1.0
0.46198388780243044,0.0
0.6440517239494549,1.0
0.7950531634196432,0.0
0.5847045335599923,1.0
0.2556335128625524,0.0
0.3872859657535149,0.0
0.49676658727196665,0.0
0.6610541910151833,1.0
0.2638619195080893,0.0
0.4969642762577053,1.0
0.4635797135978508,1.0
0.681886286087268,1.0
0.5794938155802587,1.0
0.5183544812996091,1.0
0.24395363505780804,0.0
0.3130552993197443,0.0
0.4703111721269768,0.0
0.4739597506088148,1.0
0.6855225024744993,0.0
0.8971584110795972,1.0
0.12258109814100904,0.0
0.13871585057149882,0.0
0.5156100296972113,0.0
0.5179354122706625,0.0
0.5347919584826716,0.0
0.552037613960062,1.0
1.0207041125470317,1.0
0.6521917672300351,1.0
0.5430444177365741,1.0
0.5126250718748033,1.0
0.4727067456697454,0.0
0.5018114580275079,1.0
0.26420623647022123,0.0
0.24071869209572333,0.0
0.42962390562237285,0.0
0.5704463930232514,1.0
0.4449253524784146,1.0
0.31083881675022956,0.0
0.42762329382943465,1.0
0.3720863089089099,0.0
0.514541834543081,1.0
0.44316877456636117,0.0
0.585609912254178,1.0
0.35786437914211616,0.0
1.2774111788417226,1.0
0.13451508422114639,0.0
0.39626665878223855,0.0
0.42659187443820684,0.0
0.8418201123861606,0.0
0.5324012634847044,1.0
0.6694800851722045,1.0
0.6377274641913555,1.0
0.44135899957459224,1.0
0.44155173961286964,0.0
0.8026900501013257,1.0
0.25057850561435857,0.0
0.4097582383613187,0.0
0.5411818974285632,1.0
0.8068493762580025,0.0
0.28445763813746977,0.0
0.2403469189995177,0.0
0.9315173575642932,1.0
0.45264692704621184,0.0
0.4990841035055893,1.0
0.40424853312977893,0.0
0.4170764147103415,0.0
0.574131600464488,1.0
0.4418175542863705,0.0
0.7828586256737966,1.0
1.2962086980496048,1.0
0.9766727769660106,1.0
0.40704798091987937,1.0
0.30056563128423963,0.0
0.310503947091506,0.0
0.32201215551705586,1.0
0.510587702804481,1.0
0.42495650236724,1.0
0.21521331363199925,0.0
1.0301669786797005,1.0
0.4393892314146884,0.0
0.35490588099823667,0.0
0.46876412991312344,0.0
0.6628138719095097,0.0
0.22929596661379914,0.0
0.7310851464077159,1.0
0.5073995907284844,0.0
0.5642729234209136,0.0
0.7837591929812657,1.0
0.3528078757881413,0.0
0.6828286846929928,1.0
0.668403422500058,1.0
0.6933367765512165,1.0
0.49766975791147305,1.0
0.5608013245694183,1.0
0.49353312257355053,1.0
0.7854516120763922,0.0
0.48426448319978255,0.0
0.4393465721944845,0.0
0.562339661605769,0.0
0.5561302064056363,1.0
0.17891721035937203,0.0
0.5456735544588005,0.0
0.7708856598064568,0.0
0.5303493359666261,1.0
0.8000769139052915,1.0
0.5646822815740531,1.0
0.7985268738678474,1.0
0.8866268409760231,0.0
0.9374756969543929,1.0
0.4266737314375809,0.0
0.5143781414886218,0.0
0.4017701883786793,0.0
0.47917031239988706,0.0
0.640626310163673,1.0
0.7788309524379551,0.0
0.6693098825075878,0.0
0.2740701620664483,0.0
0.760999789953998,0.0
0.2548300074559528,0.0
0.3865824142793286,0.0
0.6222714139724286,0.0
0.3761659742669224,0.0
0.4207592335669337,0.0
0.6193922583840641,0.0
0.6333814963535349,1.0
0.4466453545201705,1.0
0.8765509222910386,1.0
0.38631327926495185,0.0
1.0173963290697972,1.0
0.45407690726526806,1.0
0.5718775453354147,1.0
0.1644665867151628,0.0
0.4108660804569232,0.0
0.4521605838731296,1.0
0.45415281625042536,1.0
0.8477899845707898,1.0
0.9910612951546997,1.0
0.9707394585219367,1.0
1.1430461775135663,1.0
0.5212182532718783,0.0
0.581836539677664,1.0
0.6326335436806791,1.0
0.7216072783683334,1.0
0.7109538961344636,1.0
0.37046190623626446,0.0
0.5945375266350068,0.0
0.6884925568159685,1.0
0.5219537606652955,0.0
0.3717648130412813,0.0
0.4520521413360124,0.0
0.31930019463979586,1.0
0.3581686108248784,0.0
0.6923465093076046,1.0
0.6741848517753124,1.0
0.5155080818241464,1.0
0.31415318545266135,0.0
0.4572277845298934,0.0
0.7337323179648372,1.0
0.5548738626401728,0.0
0.6421054341622023,1.0
0.311420678693662,0.0
0.37634790363053044,0.0
0.49369543716824515,0.0
0.5694125935043339,0.0
0.5683200276511283,1.0
0.33731739542173617,0.0
0.11612122523282892,0.0
0.1894084569569039,0.0
0.44563781052813817,0.0
0.5021065094575512,0.0
0.765390842171507,1.0
0.6870909645634372,1.0
0.7971667931498954,1.0
0.6419757683067131,1.0
0.36316550649703894,0.0
1.3884296991499467,1.0
0.4818639152815614,0.0
0.5994494631113245,1.0
0.20747194874904407,1.0
0.8013776121646626,0.0
0.6794816430624915,1.0
1.004807213083769,1.0
0.5951587574923761,1.0
0.5878644105473714,1.0
0.48120531072767736,0.0
0.47259716390395856,0.0
0.4010089089143284,0.0
